filepath,true_class_id,true_class,pred_class_id,pred_class,confidence,is_correct
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_5878.jpeg,3,batik-betawi,3,batik-betawi,0.8456027,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6115.jpeg,3,batik-betawi,23,Jawa_Timur_Pring,0.36450496,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6157.jpeg,3,batik-betawi,3,batik-betawi,0.59730625,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6172.jpeg,3,batik-betawi,21,batik-tambal,0.21151939,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6286.jpeg,3,batik-betawi,3,batik-betawi,0.32252225,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6303.jpeg,3,batik-betawi,3,batik-betawi,0.5959844,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6364.jpeg,3,batik-betawi,3,batik-betawi,0.9698408,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6630.jpeg,3,batik-betawi,3,batik-betawi,0.97174287,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6797.jpeg,3,batik-betawi,3,batik-betawi,0.75824493,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_685.jpeg,3,batik-betawi,15,batik-pekalongan,0.4103918,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6971.jpeg,3,batik-betawi,3,batik-betawi,0.75903636,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_6986.jpeg,3,batik-betawi,3,batik-betawi,0.9821056,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_700.jpeg,3,batik-betawi,3,batik-betawi,0.7905808,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7164.jpeg,3,batik-betawi,3,batik-betawi,0.99527586,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7190.jpeg,3,batik-betawi,33,Sumatera_Barat_Rumah_Minang,0.47265983,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7316.jpeg,3,batik-betawi,3,batik-betawi,0.9662837,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7351.jpeg,3,batik-betawi,3,batik-betawi,0.9752044,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7408.jpeg,3,batik-betawi,3,batik-betawi,0.8343686,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7471.jpeg,3,batik-betawi,3,batik-betawi,0.6444636,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7490.jpeg,3,batik-betawi,3,batik-betawi,0.6874107,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7626.jpeg,3,batik-betawi,3,batik-betawi,0.9636138,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7643.jpeg,3,batik-betawi,3,batik-betawi,0.9320479,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7726.jpeg,3,batik-betawi,3,batik-betawi,0.9866933,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7813.jpeg,3,batik-betawi,3,batik-betawi,0.99438936,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7832.jpeg,3,batik-betawi,3,batik-betawi,0.88208497,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7836.jpeg,3,batik-betawi,3,batik-betawi,0.9694443,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7936.jpeg,3,batik-betawi,3,batik-betawi,0.99274725,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_7937.jpeg,3,batik-betawi,3,batik-betawi,0.9825509,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_797.jpeg,3,batik-betawi,3,batik-betawi,0.9147723,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_81.jpeg,3,batik-betawi,3,batik-betawi,0.6382275,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8172.jpeg,3,batik-betawi,3,batik-betawi,0.6427779,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8250.jpeg,3,batik-betawi,3,batik-betawi,0.50106335,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8293.jpeg,3,batik-betawi,3,batik-betawi,0.4415689,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8390.jpeg,3,batik-betawi,3,batik-betawi,0.8620047,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8420.jpeg,3,batik-betawi,3,batik-betawi,0.8230186,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8530.jpeg,3,batik-betawi,3,batik-betawi,0.90375334,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8594.jpeg,3,batik-betawi,3,batik-betawi,0.9840947,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8628.jpeg,3,batik-betawi,3,batik-betawi,0.59518605,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_872.jpeg,3,batik-betawi,3,batik-betawi,0.94678897,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_874.jpeg,3,batik-betawi,3,batik-betawi,0.9817895,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_884.jpeg,3,batik-betawi,3,batik-betawi,0.48136052,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_8876.jpeg,3,batik-betawi,3,batik-betawi,0.86793894,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9001.jpeg,3,batik-betawi,3,batik-betawi,0.61128026,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9050.jpeg,3,batik-betawi,3,batik-betawi,0.93076086,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9072.jpeg,3,batik-betawi,3,batik-betawi,0.54319644,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9120.jpeg,3,batik-betawi,3,batik-betawi,0.9445379,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9136.jpeg,3,batik-betawi,3,batik-betawi,0.9982278,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9165.jpeg,3,batik-betawi,3,batik-betawi,0.6088474,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9190.jpeg,3,batik-betawi,3,batik-betawi,0.988439,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9291.jpeg,3,batik-betawi,3,batik-betawi,0.7114617,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9523.jpeg,3,batik-betawi,3,batik-betawi,0.70080775,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9587.jpeg,3,batik-betawi,3,batik-betawi,0.56677955,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9727.jpeg,3,batik-betawi,3,batik-betawi,0.9758504,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_974.jpeg,3,batik-betawi,3,batik-betawi,0.69857526,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9745.jpeg,3,batik-betawi,3,batik-betawi,0.93692124,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9808.jpeg,3,batik-betawi,3,batik-betawi,0.87051713,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9810.jpeg,3,batik-betawi,3,batik-betawi,0.9948555,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9906.jpeg,3,batik-betawi,3,batik-betawi,0.78942585,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9953.jpeg,3,batik-betawi,4,batik-celup,0.3233865,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-betawi\aug_0_9981.jpeg,3,batik-betawi,3,batik-betawi,0.91551584,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_1104.jpeg,4,batik-celup,4,batik-celup,0.80638206,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_1315.jpeg,4,batik-celup,4,batik-celup,0.49921998,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_1388.jpeg,4,batik-celup,4,batik-celup,0.99152124,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_1398.jpeg,4,batik-celup,4,batik-celup,0.84959275,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_1504.jpeg,4,batik-celup,4,batik-celup,0.999406,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_1863.jpeg,4,batik-celup,4,batik-celup,0.9644836,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_2060.jpeg,4,batik-celup,4,batik-celup,0.9955908,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_229.jpeg,4,batik-celup,22,DKI_Ondel_Ondel,0.2895496,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_2478.jpeg,4,batik-celup,4,batik-celup,0.9984421,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_2581.jpeg,4,batik-celup,4,batik-celup,0.2830591,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_2903.jpeg,4,batik-celup,4,batik-celup,0.99973243,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_3045.jpeg,4,batik-celup,4,batik-celup,0.99811375,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_3068.jpeg,4,batik-celup,4,batik-celup,0.9957521,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_4053.jpeg,4,batik-celup,4,batik-celup,0.62887144,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_4300.jpeg,4,batik-celup,4,batik-celup,0.98907757,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_4519.jpeg,4,batik-celup,4,batik-celup,0.9573756,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_4961.jpeg,4,batik-celup,4,batik-celup,0.9995468,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_5043.jpeg,4,batik-celup,4,batik-celup,0.99905926,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_5116.jpeg,4,batik-celup,4,batik-celup,0.9995123,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_5402.jpeg,4,batik-celup,4,batik-celup,0.9999615,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_5445.jpeg,4,batik-celup,4,batik-celup,0.99983144,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_5614.jpeg,4,batik-celup,4,batik-celup,0.994173,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_5700.jpeg,4,batik-celup,4,batik-celup,0.99548835,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_5716.jpeg,4,batik-celup,4,batik-celup,0.667855,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_5758.jpeg,4,batik-celup,4,batik-celup,0.98909914,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_602.jpeg,4,batik-celup,4,batik-celup,0.9139135,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_6193.jpeg,4,batik-celup,4,batik-celup,0.98110193,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_6235.jpeg,4,batik-celup,4,batik-celup,0.9932233,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_6255.jpeg,4,batik-celup,4,batik-celup,0.97433156,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_6367.jpeg,4,batik-celup,4,batik-celup,0.9999801,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_6924.jpeg,4,batik-celup,4,batik-celup,0.9996704,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_7032.jpeg,4,batik-celup,4,batik-celup,0.95587,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_7130.jpeg,4,batik-celup,4,batik-celup,0.64771986,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_7292.jpeg,4,batik-celup,4,batik-celup,0.72291,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_7394.jpeg,4,batik-celup,4,batik-celup,0.9562734,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_7620.jpeg,4,batik-celup,4,batik-celup,0.99967813,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_8098.jpeg,4,batik-celup,4,batik-celup,0.9998122,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_8400.jpeg,4,batik-celup,4,batik-celup,0.9914369,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_8504.jpeg,4,batik-celup,4,batik-celup,0.9994128,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_860.jpeg,4,batik-celup,4,batik-celup,0.99975365,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_8603.jpeg,4,batik-celup,4,batik-celup,0.99873036,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_8688.jpeg,4,batik-celup,4,batik-celup,0.9994425,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_8744.jpeg,4,batik-celup,4,batik-celup,0.9952859,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_8772.jpeg,4,batik-celup,4,batik-celup,0.96444285,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_8838.jpeg,4,batik-celup,4,batik-celup,0.97904265,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_895.jpeg,4,batik-celup,27,Maluku_Pala,0.61858803,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_9002.jpeg,4,batik-celup,4,batik-celup,0.9959365,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_9186.jpeg,4,batik-celup,4,batik-celup,0.99955565,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_9312.jpeg,4,batik-celup,33,Sumatera_Barat_Rumah_Minang,0.34623998,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-celup\aug_0_9615.jpeg,4,batik-celup,4,batik-celup,0.9988526,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_117.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.5960405,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_1538.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.8928963,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_1583.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.6201988,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_1651.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.927152,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_2869.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.79029995,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_3113.jpeg,5,batik-cendrawasih,17,batik-sekar,0.8797203,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_3274.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.31986296,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_3417.jpeg,5,batik-cendrawasih,21,batik-tambal,0.52730876,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_3531.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.9082175,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_3547.jpeg,5,batik-cendrawasih,27,Maluku_Pala,0.2844087,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_3861.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.982485,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_3935.jpeg,5,batik-cendrawasih,2,batik-bali,0.5059048,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_4224.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.4710717,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_4272.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.8100881,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_4310.jpeg,5,batik-cendrawasih,2,batik-bali,0.43443024,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_4405.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.82584167,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_4494.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.7749221,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_4552.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.5461755,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_5067.jpeg,5,batik-cendrawasih,19,batik-sidomukti,0.41076866,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_5080.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.61718583,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_5217.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.5085681,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_5305.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.86893445,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_5876.jpeg,5,batik-cendrawasih,30,Papua_Cendrawasih,0.4918707,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_5964.jpeg,5,batik-cendrawasih,22,DKI_Ondel_Ondel,0.28707764,False
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_5977.jpeg,5,batik-cendrawasih,5,batik-cendrawasih,0.7310695,True
C:\Users\dzaki\OneDrive\Dokumen\Bahasa Pemograman\Python\Batik\datasets\raw\dataset_augmented\batik-cendrawasih\aug_0_5997.jpeg,5,batik-cendrawasih,16,batik-priangan,0.52935165,False
